Año,Trimestre,Provincia,Accesos telefonía fija por cada 100 hab,Accesos telefonía fija por cada 100 hogares,Accesos telefonía fija (total)
2021,4,Corrientes,8.710374618315102,33.079713112400896,97971
2021,4,Entre Ríos,14.917862540125718,49.89484660883477,207536
2021,4,Formosa,5.996443993239428,23.56066514562337,36411
2021,4,Jujuy,5.715532735069455,22.351237789528184,44258
2021,4,La Pampa,19.94945489051633,60.54951393314649,71751
2021,4,La Rioja,6.764632743890152,25.412410322466506,26765
2021,4,Mendoza,10.232837668915316,36.66970827773641,204522
2021,4,Misiones,7.783856183767354,28.57846960660357,98622
2021,4,Neuquén,10.87781070631918,36.54501116301142,72616
2021,4,Río Negro,11.481332519930884,37.32858803403445,86287
2021,4,Salta,8.401832715866032,34.69166729845252,120291
2021,4,San Juan,8.491638489785496,33.33646812606882,66631
2021,4,San Luis,6.462495500873258,22.58159241290983,33020
2021,4,Santa Cruz,7.508107576894181,25.234243637592368,27740
2021,4,Santa Fe,18.48533659013116,58.788002516172774,655796
2021,4,Santiago del Estero,6.7839303339219255,27.33538275600873,66649
2021,4,Tierra del Fuego,10.808383808954517,36.45820622810204,18937
2021,4,Tucumán,9.73044835246396,39.28230935254442,165702
2021,3,Buenos Aires,18.011719019692226,54.37748237352403,3164518
2021,3,Capital Federal,44.45402704264838,107.26874535434425,1367485
2021,3,Catamarca,5.932985601999856,23.324413732031797,24683
2021,3,Chaco,6.1144209824847575,22.87759435326269,73770
2021,3,Chubut,11.774922183627307,38.414982776103265,73086
2021,3,Córdoba,12.849717740907817,41.970146809420804,484017
2021,3,Corrientes,6.95419052947822,26.410106981256433,78053
2021,3,Entre Ríos,11.81676780353488,39.52264814723101,164023
2021,3,Formosa,5.028242714072842,19.756418398872995,30471
2021,3,Jujuy,4.5528118404185065,17.80419642897807,35160
2021,3,La Pampa,19.984286279470194,60.654933604931216,71728
2021,3,La Rioja,5.48044545417664,20.587992590485474,21614
2021,3,Mendoza,9.832490334437491,35.23487134321816,196028
2021,3,Misiones,6.2416457406236425,22.916087665706037,78868
2021,3,Neuquén,11.15066615774399,37.46138641227208,74203
2021,3,Río Negro,11.175358790363916,36.333520233800584,83724
2021,3,Salta,6.572976517677424,27.139993968376547,93818
2021,3,San Juan,9.562660683162195,37.54086976716241,74837
2021,3,San Luis,6.759460122699386,23.61909976318086,34431
2021,3,Santa Cruz,7.3421603015184855,24.67577335324155,26961
2021,3,Santa Fe,15.245051205720106,48.482937425791114,539814
2021,3,Santiago del Estero,5.8548850574712645,23.591733254278317,57376
2021,3,Tierra del Fuego,12.3880948415957,41.78557545042303,21573
2021,3,Tucumán,7.836575751739881,31.636423174537363,133062
2021,2,Buenos Aires,13.65115467426596,41.309430493931096,3313370
2021,2,Capital Federal,27.66570905052929,66.67992045332008,1439097
2021,2,Catamarca,6.444619487060899,25.335304875808106,29635
2021,2,Chaco,6.297385976617448,23.561557089055572,90829
2021,2,Chubut,11.822421817746493,38.5683744664491,68209
2021,2,Córdoba,13.313881287337576,43.485419773060656,583715
2021,2,Corrientes,7.188463458123249,27.29911780490949,97971
2021,2,Entre Ríos,12.168938907634686,40.69977361657957,207536
2021,2,Formosa,5.309377475077674,20.86047435922047,36411
2021,2,Jujuy,4.774350864345644,18.67007334710285,44258
2021,2,La Pampa,19.908257905287314,60.423284324237656,71751
2021,2,La Rioja,5.688345518465946,21.36843607150045,26765
2021,2,Mendoza,9.85808405937318,35.32568707559621,204522
2021,2,Misiones,6.446859180737271,23.66884134769479,98622
2021,2,Neuquén,11.20157866808172,37.631008414766406,72616
2021,2,Río Negro,11.25795713524385,36.60093686425924,86287
2021,2,Salta,6.762746562860837,27.922717650725726,120291
2021,2,San Juan,9.58807054765913,37.63985397187252,66631
2021,2,San Luis,6.780412011792021,23.691736172755213,33020
2021,2,Santa Cruz,7.39017493094831,24.835460953906654,27740
2021,2,Santa Fe,15.709664266556278,49.959806054189464,655796
2021,2,Santiago del Estero,6.020692004636417,24.259404073858754,66649
2021,2,Tierra del Fuego,12.464322444215902,42.040135128330114,18937
2021,2,Tucumán,8.267104236476712,33.373636145048465,165702
2021,1,Buenos Aires,18.32380972745036,55.577429309692675,3203761
2021,1,Capital Federal,45.39450237280909,109.27921720359808,1395627
2021,1,Catamarca,6.420865852065651,25.242097054149802,26597
2021,1,Chaco,6.316480029499985,23.63320263869545,75834
2021,1,Chubut,11.869935604608397,38.724037967237095,73068
2021,1,Córdoba,13.975020748620468,45.64515271511727,523748
2021,1,Corrientes,7.055639068609243,26.79478887694615,78850
2021,1,Entre Ríos,12.190943999334964,40.77362842516211,168446
2021,1,Formosa,5.180208689358944,20.353052788916926,31265
2021,1,Jujuy,5.592386152698222,21.86918820398384,42953
2021,1,La Pampa,19.906777906475746,60.41914337148874,71152
2021,1,La Rioja,6.190132946650223,23.25378597160817,24254
2021,1,Mendoza,9.897156034795715,35.46594152512799,196315
2021,1,Misiones,6.53133599447246,23.979208184684524,82076
2021,1,Neuquén,11.252842088909173,37.80363306911558,74404
2021,1,Río Negro,11.104997336358094,36.10408149481837,82669
2021,1,Salta,6.782975864610006,28.00655865965781,96214
2021,1,San Juan,9.613751658772642,37.74099681780817,74837
2021,1,San Luis,6.801601678324993,23.766005176876618,34431
2021,1,Santa Cruz,7.42525800910442,24.95459431409615,26930
2021,1,Santa Fe,16.162946498432127,51.40154658725147,570118
2021,1,Santiago del Estero,6.375207363009629,25.688053479684925,62157
2021,1,Tierra del Fuego,12.541275230211143,42.301658888583866,21573
2021,1,Tucumán,9.66749685057635,39.02729527072177,163185
2020,4,Buenos Aires,18.354416256215956,55.281634323698505,3232457
2020,4,Capital Federal,46.27538410289326,111.79331510399197,1423882
2020,4,Catamarca,8.041149578574204,31.61236304294223,33525
2020,4,Chaco,6.706774079123943,25.094063188095404,81113
2020,4,Chubut,11.716051145708148,38.223463803791056,73019
2020,4,Córdoba,14.170364161903287,46.283927071275,535102
2020,4,Corrientes,7.585482148747251,28.80766721240462,85319
2020,4,Entre Ríos,12.865819909573817,43.031507305983546,178988
2020,4,Formosa,5.6088233937852845,22.037662653215996,34057
2020,4,Jujuy,5.899900820298779,23.072230058276087,45686
2020,4,La Pampa,19.637216958049734,59.60182613184569,70628
2020,4,La Rioja,7.406808319200936,27.82484420272457,29306
2020,4,Mendoza,9.825875251790931,35.211345153176495,196388
2020,4,Misiones,6.768892235371372,24.852024042061537,85762
2020,4,Neuquén,11.166953033364841,37.51641155366578,74546
2020,4,Río Negro,11.245249779121382,36.56102596244342,84513
2020,4,Salta,7.097023385044775,29.30403191893739,101610
2020,4,San Juan,9.537458071225391,37.44214586826512,74837
2020,4,San Luis,6.73869007427414,23.54668604931599,34431
2020,4,Santa Cruz,7.372412523817773,24.778181707914666,27239
2020,4,Santa Fe,16.697616679858477,53.102605224601085,592374
2020,4,Santiago del Estero,6.752296043263227,27.207914547933775,66338
2020,4,Tierra del Fuego,12.312723661455747,41.53255717169124,21573
2020,4,Tucumán,10.648950419837936,42.99034839088942,181343
2020,3,Buenos Aires,18.403347564353954,55.559811181842065,3233324
2020,3,Capital Federal,46.58379630851473,112.4079350350575,1433000
2020,3,Catamarca,8.075379179386102,31.74682995346353,33596
2020,3,Chaco,6.841487552341831,25.597971981930446,82542
2020,3,Chubut,11.753011155291192,38.343499350309685,72950
2020,3,Córdoba,14.585065459845522,47.63819337649377,549383
2020,3,Corrientes,7.6933288666664295,29.21715152171616,86349
2020,3,Entre Ríos,13.061765321731672,43.68669703724544,181304
2020,3,Formosa,5.753163794540237,22.60469860058114,34864
2020,3,Jujuy,5.999326660364898,23.460927893941495,46331
2020,3,La Pampa,19.65218069664161,59.646949542123416,70536
2020,3,La Rioja,7.455677715120289,28.008204595661834,29404
2020,3,Mendoza,9.850316029361604,35.29874997883245,196383
2020,3,Misiones,7.03431607254643,25.826362226487493,88884
2020,3,Neuquén,11.192461821628738,37.60180165679598,74481
2020,3,Río Negro,11.377578805740646,36.99098145345335,85239
2020,3,Salta,7.227415683419871,29.842190600777634,103159
2020,3,San Juan,9.563522238582284,37.54425204129034,74844
2020,3,San Luis,6.760530218898103,23.622838924062776,34436
2020,3,Santa Cruz,7.428759722010414,24.96681952832151,27279
2020,3,Santa Fe,17.633282971382204,56.07809008814735,624379
2020,3,Santiago del Estero,6.769405318068794,27.276710471058784,66338
2020,3,Tierra del Fuego,12.3880948415957,41.78557545042303,21573
2020,3,Tucumán,10.716797369120506,43.26393917266619,181967
2020,2,Buenos Aires,14.190172118945682,42.94053820586613,3232457
2020,2,Capital Federal,30.885152722702657,74.43942690849109,1423882
2020,2,Catamarca,8.2023524764114,32.24536392039104,33525
2020,2,Chaco,6.957767332725686,26.032362131062825,81113
2020,2,Chubut,12.414845204719327,40.50104167995964,73019
2020,2,Córdoba,14.831151521022953,48.44108458612529,535102
2020,2,Corrientes,7.785880039893249,29.567884383379855,85319
2020,2,Entre Ríos,13.24042189236358,44.28341515208954,178988
2020,2,Formosa,5.813528578207908,22.841277421234267,34057
2020,2,Jujuy,7.221966869996287,28.241462557791593,45686
2020,2,La Pampa,19.711149205143812,59.8250423741779,70628
2020,2,La Rioja,7.506194321066798,28.197238189784173,29306
2020,2,Mendoza,10.251015517121735,36.73372677529683,196388
2020,2,Misiones,7.007117502676305,25.725760067948922,85762
2020,2,Neuquén,11.46690103475723,38.522342440874866,74546
2020,2,Río Negro,11.800662547836543,38.36533570710194,84513
2020,2,Salta,7.383445087647663,30.48552101659854,101610
2020,2,San Juan,9.887613673925912,38.81576934242769,74837
2020,2,San Luis,6.9645392584890535,24.33510329312715,34431
2020,2,Santa Cruz,7.71597834188259,25.93035761961652,27239
2020,2,Santa Fe,17.32629381437027,55.101004319145396,592374
2020,2,Santiago del Estero,6.8433183730801375,27.574043895746204,66338
2020,2,Tierra del Fuego,13.193473462831786,44.49944308419868,21573
2020,2,Tucumán,10.799078787964705,43.59501415030455,181343
2020,1,Buenos Aires,18.65269924685116,56.574974813988845,3261264
2020,1,Capital Federal,47.3645794631742,114.02182855546957,1456196
2020,1,Catamarca,7.180258453575644,28.227467281648305,29743
2020,1,Chaco,7.000114945783905,26.191032701003813,84041
2020,1,Chubut,12.783557406769638,41.70460387197982,78692
2020,1,Córdoba,15.317881904420366,50.03120005159338,574075
2020,1,Corrientes,7.842953028541874,29.78472517203296,87649
2020,1,Entre Ríos,13.521807066643218,45.224810892586994,186835
2020,1,Formosa,5.726565684347962,22.499690777353184,34562
2020,1,Jujuy,6.24750184554212,24.43103711623644,47985
2020,1,La Pampa,19.789550844090805,60.063347033049155,70733
2020,1,La Rioja,6.911152173469179,25.962358941908516,27079
2020,1,Mendoza,10.623613283839656,38.069163119747365,210725
2020,1,Misiones,7.228106473560657,26.537337852050953,90832
2020,1,Neuquén,11.719058385825878,39.36987470658171,77487
2020,1,Río Negro,11.856098717537114,38.54602944451966,88260
2020,1,Salta,7.579069962543859,31.293590266053446,107506
2020,1,San Juan,10.084566894944613,39.58929048721323,78502
2020,1,San Luis,7.17752593245216,25.079551337359796,36334
2020,1,Santa Cruz,8.095268293624425,27.206345676266725,29360
2020,1,Santa Fe,17.70646576603854,56.3102603264133,624563
2020,1,Santiago del Estero,6.896258171979265,27.78755868544601,67237
2020,1,Tierra del Fuego,13.690586922146778,46.17828150123534,23550
2020,1,Tucumán,10.80724985752184,43.628432237743674,182424
2019,4,Buenos Aires,19.21394122591011,58.41163694269847,3348525
2019,4,Capital Federal,48.11627389430285,115.69307290863988,1478871
2019,4,Catamarca,7.527399414511407,29.592254063668094,31113
2019,4,Chaco,7.258607948496349,27.158210447388154,86928
2019,4,Chubut,13.341468109610672,43.52504776451429,81784
2019,4,Córdoba,15.96141473938765,52.13317431401073,604424
2019,4,Corrientes,8.068143705486614,30.639948507150084,89969
2019,4,Entre Ríos,13.892270038692606,46.4638892123753,191513
2019,4,Formosa,5.864050460155039,23.039890407384455,35319
2019,4,Jujuy,6.457281544525345,25.25144228314698,49460
2019,4,La Pampa,19.999158898156587,60.69930307955445,71332
2019,4,La Rioja,7.259109415409827,27.269404284381345,28349
2019,4,Mendoza,11.052058566645641,39.604536044382385,218661
2019,4,Misiones,7.481285415271867,27.466886980672715,93753
2019,4,Neuquén,11.981045904355557,40.250075185670376,78963
2019,4,Río Negro,12.278734675670686,39.92017104951848,91113
2019,4,Salta,7.841055837103944,32.375365370071336,110873
2019,4,San Juan,10.37211261401093,40.71804207119742,80524
2019,4,San Luis,7.489343825363578,26.169143205328826,37794
2019,4,Santa Cruz,8.437147978180889,28.355495048581712,30409
2019,4,Santa Fe,18.25282844149536,58.04783924827394,643060
2019,4,Santiago del Estero,7.03409952111978,28.343008199811887,68405
2019,4,Tierra del Fuego,14.20448895310407,47.91152852041118,24283
2019,4,Tucumán,11.13454191102634,44.9497469356425,187391
2019,3,Buenos Aires,19.627575574280385,59.80634268088013,3414932
2019,3,Capital Federal,48.733333506908735,117.03682050424294,1497396
2019,3,Catamarca,7.922875861366645,31.146697169002003,32676
2019,3,Chaco,7.38897576100532,27.64583365958313,88269
2019,3,Chubut,13.745331236485159,44.84175760749901,83907
2019,3,Córdoba,16.42310895127907,53.64084218345416,612366
2019,3,Corrientes,8.192674064440983,31.11279488859764,91158
2019,3,Entre Ríos,14.123536318921612,47.23718414800512,194253
2019,3,Formosa,5.983801842091252,23.510262779448293,35966
2019,3,Jujuy,6.560607032560186,25.655294575389593,50113
2019,3,La Pampa,17.917920449085898,54.38265867364777,63774
2019,3,La Rioja,7.590868452692913,28.515591070963257,29547
2019,3,Mendoza,11.435636916450244,40.97883761217663,225668
2019,3,Misiones,7.671139264005941,28.163779731127196,95865
2019,3,Neuquén,12.231191593586502,41.090075992349625,80350
2019,3,Río Negro,12.736665350732506,41.40857823529929,94207
2019,3,Salta,8.06688361487649,33.30755598517802,113707
2019,3,San Juan,10.650344971883047,41.810069462049384,82462
2019,3,San Luis,7.807098627386668,27.279294297423075,39274
2019,3,Santa Cruz,8.94110091999274,30.047948354648923,32023
2019,3,Santa Fe,18.441290914555292,58.64700920300926,647965
2019,3,Santiago del Estero,7.15182643694277,28.817171247216777,69371
2019,3,Tierra del Fuego,14.799489084177504,49.91760805257202,25143
2019,3,Tucumán,11.46015908593823,46.263941951440145,192297
2019,2,Buenos Aires,16.33133619483898,49.87598802657578,3348525
2019,2,Capital Federal,37.11489121485616,89.02689102403917,1478871
2019,2,Catamarca,8.524049980802783,33.50942386870588,31113
2019,2,Chaco,7.691313557188462,28.77623299800309,86928
2019,2,Chubut,14.167737350440145,46.21787406687883,81784
2019,2,Córdoba,17.328344355618462,56.59646965838236,604424
2019,2,Corrientes,8.41616218752843,31.96067767390791,89969
2019,2,Entre Ríos,14.591885591105095,48.802780513010504,191513
2019,2,Formosa,6.132503284406239,24.093931156453674,35319
2019,2,Jujuy,6.727204461435053,26.306116686773272,49460
2019,2,La Pampa,18.18632309217047,55.19598711364433,71332
2019,2,La Rioja,8.136489705018096,30.564404465660317,28349
2019,2,Mendoza,11.818013695359042,42.34798281386542,218661
2019,2,Misiones,7.973486976199265,29.272833865089957,93753
2019,2,Neuquén,12.484288496048261,41.9387111172677,78963
2019,2,Río Negro,13.137245593451382,42.70954598370198,91113
2019,2,Salta,8.520368946963874,35.17879128919553,110873
2019,2,San Juan,10.888852915466053,42.74558848201077,80524
2019,2,San Luis,6.676983023875853,23.32984949832776,37794
2019,2,Santa Cruz,9.266856237285468,31.14052895464889,30409
2019,2,Santa Fe,19.141995880590155,60.87454895499026,643060
2019,2,Santiago del Estero,7.387404893790098,29.7659406105535,68405
2019,2,Tierra del Fuego,14.362376354913225,48.43980982060809,24283
2019,2,Tucumán,12.045350210647628,48.62505972230936,187391
2019,1,Buenos Aires,20.5817357774551,62.998026234004975,3563157
2019,1,Capital Federal,52.098804555996445,124.81552210691665,1599798
2019,1,Catamarca,8.811008280565026,34.63766312100874,36178
2019,1,Chaco,7.883659681993731,29.496160855417397,93703
2019,1,Chubut,14.665633534287496,47.84305271100571,88768
2019,1,Córdoba,17.690847421805543,57.7809240045362,656248
2019,1,Corrientes,8.580589886613364,32.585297158018946,95050
2019,1,Entre Ríos,14.882674384279742,49.77558538374991,203743
2019,1,Formosa,6.315316384001443,24.812262045424706,37799
2019,1,Jujuy,6.822627996682421,26.679433916611323,51824
2019,1,La Pampa,18.59077275561713,56.42411215113341,65887
2019,1,La Rioja,8.490575797074463,31.894843197450744,32830
2019,1,Mendoza,12.276894644452662,43.992683888491364,241006
2019,1,Misiones,8.181941773430413,30.038493796174347,101672
2019,1,Neuquén,12.798289904151886,42.99421911757892,83521
2019,1,Río Negro,13.659145311706885,44.40693713223908,100373
2019,1,Salta,8.775160345774246,36.2311919249092,122902
2019,1,San Juan,11.155450399443168,43.79243897962929,85905
2019,1,San Luis,8.583728764733655,29.992590625043686,42908
2019,1,Santa Cruz,9.662951850668355,32.47329608089102,34171
2019,1,Santa Fe,19.577000291832558,62.258230783003796,685178
2019,1,Santiago del Estero,7.553297766944814,30.434601058943393,72886
2019,1,Tierra del Fuego,15.00923883888657,50.62321579349444,25181
2019,1,Tucumán,12.393899550146683,50.032553895454804,206715
2018,4,Buenos Aires,26.397592049148084,80.98072310088888,4558545
2018,4,Capital Federal,57.1183736282065,136.67359116366626,1753365
2018,4,Catamarca,9.02407232927002,35.47542053294694,36970
2018,4,Chaco,8.076859814345422,30.21898777720621,95754
2018,4,Chubut,19.49918034418907,63.611661416214694,117520
2018,4,Córdoba,18.13596725347878,59.23480683467336,671019
2018,4,Corrientes,8.769250396068898,33.301836873535414,96921
2018,4,Entre Ríos,15.185885364346444,50.78973660753642,207407
2018,4,Formosa,6.4804923868236965,25.461303160872284,38705
2018,4,Jujuy,6.922145664483473,27.068662880743418,52432
2018,4,La Pampa,21.62049054704422,65.61907295680606,76460
2018,4,La Rioja,8.78733071595571,33.00970873786408,33864
2018,4,Mendoza,18.422524392043975,66.01480998850634,360697
2018,4,Misiones,8.413129990065265,30.887246114872376,104246
2018,4,Neuquén,16.784027453199183,56.38390182426709,109166
2018,4,Río Negro,19.072617475871315,62.00668480649127,139693
2018,4,Salta,9.046641462293007,37.35219831894997,126296
2018,4,San Juan,15.008027667783466,58.916412783446134,115257
2018,4,San Luis,10.40169862969712,36.34489432422198,51830
2018,4,Santa Cruz,12.601425867687446,42.34845151787593,44277
2018,4,Santa Fe,19.971463040228297,63.51272610736618,697606
2018,4,Santiago del Estero,7.7062306092211275,31.050954747361416,74168
2018,4,Tierra del Fuego,20.017995321216482,67.5177534545896,33372
2018,4,Tucumán,12.64996370621216,51.06638148902544,210346
2018,3,Buenos Aires,26.081855850393552,80.19097219433284,4492692
2018,3,Capital Federal,57.85935248950128,138.27704878582537,1775534
2018,3,Catamarca,9.266226967149748,36.42719753798808,37877
2018,3,Chaco,7.748752642706131,28.991289545873055,91629
2018,3,Chubut,19.493421984486048,63.59183717845571,116981
2018,3,Córdoba,18.28161446545789,59.71019905671315,674653
2018,3,Corrientes,8.597545216709213,32.64963858077091,94809
2018,3,Entre Ríos,14.692631116975798,49.13980368525823,200199
2018,3,Formosa,6.611810147672989,25.977150918643822,39405
2018,3,Jujuy,7.024609567386365,27.46913100877534,53058
2018,3,La Pampa,21.45401476401661,65.11395888879332,75708
2018,3,La Rioja,8.996279430640932,33.79431757054135,34553
2018,3,Mendoza,18.459130012633523,66.14557719268628,360459
2018,3,Misiones,8.408786110699685,30.871127143498118,103894
2018,3,Neuquén,14.984334433239695,50.337625994351306,97134
2018,3,Río Negro,19.13842630199736,62.219936138091356,139713
2018,3,Salta,9.312481630077734,38.449464739253244,129587
2018,3,San Juan,15.040751254135841,59.04466075153901,115192
2018,3,San Luis,8.92003277691764,31.16734200011256,44305
2018,3,Santa Cruz,12.660483182565555,42.54553155442609,44198
2018,3,Santa Fe,19.294320266061295,61.359087616743565,672622
2018,3,Santiago del Estero,5.590737629007206,22.526727586395058,53667
2018,3,Tierra del Fuego,20.145969538366806,67.94803925560939,33372
2018,3,Tucumán,12.893724061384038,52.050007670635104,213747
2018,2,Buenos Aires,26.062076406073274,80.30771873995684,4477907
2018,2,Capital Federal,56.812421622442734,135.6074039895767,1742825
2018,2,Catamarca,9.356319358967443,36.78046805721556,38159
2018,2,Chaco,8.30640696391796,31.076923076923073,97970
2018,2,Chubut,19.582066271583283,63.87816715710628,117005
2018,2,Córdoba,18.57772897088857,60.676300896043664,683794
2018,2,Corrientes,8.99813585957233,34.17008939357333,99001
2018,2,Entre Ríos,15.718368502940711,52.56955310836212,213670
2018,2,Formosa,6.6825851907280205,26.254558427144442,39741
2018,2,Jujuy,7.122154198714502,27.849915113882385,53642
2018,2,La Pampa,21.499427753527904,65.25081882434063,75704
2018,2,La Rioja,9.187829326339052,34.51321354621552,35170
2018,2,Mendoza,18.50807992014558,66.31923490189729,360453
2018,2,Misiones,8.774027437200532,32.21109720483938,108094
2018,2,Neuquén,15.037342599973686,50.513464468258796,97148
2018,2,Río Negro,19.20820791929521,62.44504217901058,139757
2018,2,Salta,9.512397522442145,39.273690633883525,131938
2018,2,San Juan,15.08226427742819,59.20641447368421,115192
2018,2,San Luis,8.953029216614992,31.2818015652898,44326
